ADM3_FR,ADM2_FR,ADM1_FR,shape_Leng,Shape_Area,ADM0_PCODE,Country,Latitude,Longitude,Population,Area,Total_bran,Total_ATMs,Total_geoc
Falwel,Loga,Dosso,1.658389542800000,0.095449406538900,NE,niger,13.647031000000000,3.648357000000000,"57564",114300.000,0.000000000000000,0.000000000000000,
Loga,Loga,Dosso,1.881602103740000,0.106882078411000,NE,niger,13.649464000000000,3.260506000000000,"82400",127900.000,0.000000000000000,0.000000000000000,
Sokorbé,Loga,Dosso,0.862299981724000,0.033702732997000,NE,niger,13.477031999999999,3.158675000000000,"35579",40380.000,0.000000000000000,0.000000000000000,
Doumega,Tibiri,Dosso,0.560114465149000,0.020171045032200,NE,niger,12.972583999999999,3.996255000000000,"29429",24160.000,0.000000000000000,0.000000000000000,
Guéchémé,Tibiri,Dosso,1.319532146400000,0.095532455570600,NE,niger,12.928087000000000,3.809902000000000,"108778",114700.000,0.000000000000000,0.000000000000000,
Koré Maïroua,Tibiri,Dosso,1.571565641150000,0.064560927272400,NE,niger,13.276303000000000,3.910965000000000,"54251",77370.000,0.000000000000000,0.000000000000000,
Tibiri,Tibiri,Dosso,1.099453526460000,0.050557052066700,NE,niger,13.433785000000000,6.746849000000000,"203364",150590.000,0.000000000000000,0.000000000000000,
Aguié,Aguié,Maradi,1.663784143300000,0.098210749859200,NE,niger,13.591075999999999,7.712296000000000,"152788",117700.000,0.000000000000000,0.000000000000000,
Tchadoua,Aguié,Maradi,1.193846389990000,0.048086728847400,NE,niger,13.484362000000001,7.496927000000000,"93208",57600.000,0.000000000000000,0.000000000000000,
Bermo,Bermo,Maradi,1.250847157230000,0.047968505605100,NE,niger,14.700574000000000,6.626760000000000,"30761",57150.000,0.000000000000000,0.000000000000000,
Gadabedji,Bermo,Maradi,2.927211458660000,0.429115662315000,NE,niger,15.148096000000001,6.956477000000000,"21513",510400.000,0.000000000000000,0.000000000000000,
Adjekoria,Dakoro,Maradi,1.702197243280000,0.099682293760700,NE,niger,14.251148000000001,6.670316000000000,"79108",119000.000,0.000000000000000,0.000000000000000,
Azagor,Dakoro,Maradi,0.483007720319000,0.013656685122200,NE,niger,14.664666000000000,6.902279000000000,"5565",16280.000,0.000000000000000,0.000000000000000,
Bader Goula,Dakoro,Maradi,1.831452032360000,0.145156100350000,NE,niger,14.685494000000000,7.209088000000000,"68203",173000.000,0.000000000000000,0.000000000000000,
Birni Lallé,Dakoro,Maradi,1.285894306560000,0.057691138221600,NE,niger,14.519145999999999,6.944947000000000,"30846",68820.000,0.000000000000000,0.000000000000000,
Dakoro,Dakoro,Maradi,0.729504216482000,0.027477080022000,NE,niger,14.550883000000001,6.773604000000000,"71201",32760.000,2.000000000000000,0.000000000000000,"2"
Dan-Goulbi,Dakoro,Maradi,1.669114177920000,0.093042410863200,NE,niger,13.936341000000001,6.586925000000000,"57228",111200.000,0.000000000000000,0.000000000000000,
Korahane,Dakoro,Maradi,0.746573591742000,0.023400146603200,NE,niger,14.584263000000000,6.591569000000000,"12577",27900.000,0.000000000000000,0.000000000000000,
Kornaka,Dakoro,Maradi,2.168215307800000,0.184399783699000,NE,niger,14.132558000000000,7.028490000000000,"140009",220200.000,0.000000000000000,0.000000000000000,
Maïyara,Dakoro,Maradi,1.025201834640000,0.049121098526000,NE,niger,13.850467000000000,7.224555000000000,"62441",58740.000,0.000000000000000,0.000000000000000,
Roumbou I,Dakoro,Maradi,1.350599827950000,0.042618415701900,NE,niger,14.803393000000000,6.913736000000000,"13330",50770.000,0.000000000000000,0.000000000000000,
Sabon Machi,Dakoro,Maradi,0.977104209940000,0.027483874932000,NE,niger,13.896210000000000,7.061043000000000,"35988",32860.000,0.000000000000000,0.000000000000000,
Tagriss,Dakoro,Maradi,2.085151182620000,0.135330753343000,NE,niger,14.561469000000001,7.547012000000000,"53925",161300.000,0.000000000000000,0.000000000000000,
Gangara,Gazaoua,Maradi,0.795638811623000,0.023289167923700,NE,niger,14.659970000000000,8.359814999999999,"164897",455590.000,0.000000000000000,0.000000000000000,
Gazaoua,Gazaoua,Maradi,1.115335945360000,0.057999362490500,NE,niger,13.428940000000001,8.016648000000000,"108606",69470.000,0.000000000000000,0.000000000000000,
Chadakori,Guidan Roumdji,Maradi,1.975360380150000,0.111783158046000,NE,niger,13.776173999999999,6.923720000000000,"108711",133700.000,0.000000000000000,0.000000000000000,
Guidan Roumdji,Guidan Roumdji,Maradi,1.921477854250000,0.089476836764400,NE,niger,13.721094000000001,6.492743000000000,"95791",107100.000,0.000000000000000,0.000000000000000,
Guidan Sori,Guidan Roumdji,Maradi,1.670638461160000,0.059133319309700,NE,niger,13.553556000000000,6.570605000000000,"93771",70810.000,0.000000000000000,0.000000000000000,
Saé Saboua,Guidan Roumdji,Maradi,1.203731625070000,0.054115749952100,NE,niger,13.620608000000001,7.380719000000000,"99638",64790.000,0.000000000000000,0.000000000000000,
Tibiri,Guidan Roumdji,Maradi,1.749249745890000,0.075107472519800,NE,niger,13.433785000000000,6.746849000000000,"203364",150590.000,0.000000000000000,0.000000000000000,
Dan-Issa,Madarounfa,Maradi,1.396903812070000,0.088370153583800,NE,niger,13.233497000000000,7.381621000000000,"94841",106000.000,0.000000000000000,0.000000000000000,
Djiratawa,Madarounfa,Maradi,1.079514537500000,0.043996967414700,NE,niger,13.456550000000000,7.271447000000000,"85976",52710.000,0.000000000000000,0.000000000000000,
Gabi,Madarounfa,Maradi,1.011958426140000,0.065214819486800,NE,niger,13.121333000000000,7.036201000000000,"83203",78180.000,0.000000000000000,0.000000000000000,
Madarounfa,Madarounfa,Maradi,0.968256347128000,0.025929911155700,NE,niger,13.278130000000001,7.167621000000000,"71832",31080.000,0.000000000000000,0.000000000000000,
Safo,Madarounfa,Maradi,1.452193151680000,0.062616589949900,NE,niger,13.240729000000000,6.857969000000000,"91135",106790.000,0.000000000000000,0.000000000000000,
Sarkin Yamma,Madarounfa,Maradi,0.717841694647000,0.019727427529800,NE,niger,13.432459000000000,6.957513000000000,"36557",23640.000,0.000000000000000,0.000000000000000,
Maradi I,Ville de Maradi,Maradi,0.173247371294000,0.000850920203983,NE,niger,13.512248000000000,7.096103000000000,"114307",1019.000,0.000000000000000,0.000000000000000,
Maradi II,Ville de Maradi,Maradi,0.199916620858000,0.000906241051883,NE,niger,13.510171000000000,7.137886000000000,"66728",1085.000,5.000000000000000,0.000000000000000,"4"
Maradi III,Ville de Maradi,Maradi,0.287739471330000,0.004418259901960,NE,niger,13.476431000000000,7.143753000000000,"86214",5293.000,5.000000000000000,0.000000000000000,"1"
Attantane,Mayahi,Maradi,2.151517856380000,0.058997595657900,NE,niger,14.149539000000001,7.490377000000000,"71928",70490.000,0.000000000000000,0.000000000000000,
El Allassane Maïreyrey,Mayahi,Maradi,1.715976084910000,0.102211125317000,NE,niger,14.345710000000000,7.938701000000000,"64183",122000.000,0.000000000000000,0.000000000000000,
Guidan Amoumoune,Mayahi,Maradi,1.522230712190000,0.096876446245700,NE,niger,14.363116000000000,7.303246000000000,"88199",115600.000,0.000000000000000,0.000000000000000,
Issawane,Mayahi,Maradi,1.183791438950000,0.044766377599700,NE,niger,14.036847000000000,7.925975000000000,"40155",53500.000,0.000000000000000,0.000000000000000,
Kanan-Bakaché,Mayahi,Maradi,1.329300561870000,0.058499859579100,NE,niger,13.857025000000000,7.827010000000000,"85367",69960.000,0.000000000000000,0.000000000000000,
Mayahi,Mayahi,Maradi,2.322564525100000,0.066962324160200,NE,niger,13.940020000000001,7.675510000000000,"90540",80050.000,0.000000000000000,0.000000000000000,
Sarkin Haoussa,Mayahi,Maradi,1.263021642790000,0.057125668966200,NE,niger,13.795178000000000,7.520878000000000,"76312",68330.000,0.000000000000000,0.000000000000000,
Tchaké,Mayahi,Maradi,1.277865477100000,0.064780978478800,NE,niger,14.232194000000000,7.658456000000000,"40502",77350.000,0.000000000000000,0.000000000000000,
Baoudetta,Tessaoua,Maradi,0.327445965868000,0.005518415942340,NE,niger,13.611228000000001,8.101058000000000,"11867",6607.000,0.000000000000000,0.000000000000000,
Hawandawaki,Tessaoua,Maradi,0.853197072690000,0.022058301923800,NE,niger,13.283194000000000,8.249819000000000,"39739",26430.000,0.000000000000000,0.000000000000000,
Koona,Tessaoua,Maradi,0.310068337059000,0.004228357233690,NE,niger,13.548413999999999,8.087899000000000,"14888",5063.000,0.000000000000000,0.000000000000000,
Korgom,Tessaoua,Maradi,1.256739481030000,0.055535240090200,NE,niger,13.479402000000000,8.247078000000000,"68057",66530.000,0.000000000000000,0.000000000000000,
Maïjirgui,Tessaoua,Maradi,1.434357161830000,0.063783118469900,NE,niger,13.813847000000001,8.216132999999999,"70655",76300.000,0.000000000000000,0.000000000000000,
Ourafane,Tessaoua,Maradi,2.040423146580000,0.194303512501000,NE,niger,14.188548000000001,8.208262000000000,"137850",232100.000,0.000000000000000,0.000000000000000,
Tessaoua,Tessaoua,Maradi,1.745730082840000,0.092742484102100,NE,niger,13.686080000000000,7.961795000000000,"172796",111000.000,2.000000000000000,0.000000000000000,"1"
Abalak,Abalak,Tahoua,3.839480710720000,0.579680571268000,NE,niger,15.730710000000000,6.189304000000000,"74719",687700.000,0.000000000000000,0.000000000000000,
Akoubounou,Abalak,Tahoua,1.583551497920000,0.138534890725000,NE,niger,15.223423000000000,5.995273000000000,"47961",164700.000,0.000000000000000,0.000000000000000,
Azeye,Abalak,Tahoua,2.354415604410000,0.188346709978000,NE,niger,14.995222000000000,6.353347000000000,"60145",224200.000,0.000000000000000,0.000000000000000,
Tabalak,Abalak,Tahoua,1.407067653750000,0.076876329215700,NE,niger,15.186556000000000,5.679402000000000,"42520",91380.000,0.000000000000000,0.000000000000000,
Tamaya,Abalak,Tahoua,2.411502911700000,0.192669252490000,NE,niger,15.975599000000001,6.586358000000000,"30956",228200.000,0.000000000000000,0.000000000000000,
Bagaroua,Bagaroua,Tahoua,2.445001609630000,0.256557445926000,NE,niger,14.314525000000000,4.640336000000000,"72293",306200.000,0.000000000000000,0.000000000000000,
Alléla,Birni N'Konni,Tahoua,1.574195092460000,0.133553882393000,NE,niger,13.913243000000000,4.721670000000000,"52196",159600.000,0.000000000000000,0.000000000000000,
Bazaga,Birni N'Konni,Tahoua,0.940943331286000,0.032666857278300,NE,niger,13.817387000000000,5.073655000000000,"37571",38890.000,0.000000000000000,0.000000000000000,
Birni N'Konni,Birni N'Konni,Tahoua,1.417928665340000,0.071972086966200,NE,niger,13.983606000000000,5.103747000000000,"149414",86100.000,5.000000000000000,0.000000000000000,"2"
Tsernaoua,Birni N'Konni,Tahoua,1.017472422690000,0.026858622687300,NE,niger,13.948174000000000,5.324642000000000,"73705",31990.000,0.000000000000000,0.000000000000000,
Allakaye,Bouza,Tahoua,1.024516887020000,0.038712438502300,NE,niger,14.459193000000001,5.739112000000000,"80280",46190.000,0.000000000000000,0.000000000000000,
Babankatami,Bouza,Tahoua,1.522199233240000,0.071457469785900,NE,niger,14.528003999999999,6.371741000000000,"65906",85210.000,0.000000000000000,0.000000000000000,
Bouza,Bouza,Tahoua,1.675867251730000,0.054914297693600,NE,niger,14.413278000000000,6.031153000000000,"101445",65530.000,0.000000000000000,0.000000000000000,
Déoulé,Bouza,Tahoua,0.741370262091000,0.024013601249900,NE,niger,14.568090000000000,6.018972000000000,"21009",28640.000,0.000000000000000,0.000000000000000,
Karofane,Bouza,Tahoua,1.402665083860000,0.058359866925100,NE,niger,14.328936000000001,6.282565000000000,"77796",69660.000,0.000000000000000,0.000000000000000,
Tabotaki,Bouza,Tahoua,0.809692315537000,0.027625896007400,NE,niger,14.637300000000000,6.172976000000000,"46266",32940.000,0.000000000000000,0.000000000000000,
Tama,Bouza,Tahoua,0.729434092841000,0.028319143285900,NE,niger,14.287372000000000,5.799180000000000,"52661",33810.000,0.000000000000000,0.000000000000000,
Badaguichiri,Illéla,Tahoua,1.465191438720000,0.086548432145400,NE,niger,14.333961000000000,5.531058000000000,"115491",103300.000,0.000000000000000,0.000000000000000,
Illéla,Illéla,Tahoua,1.878246919160000,0.163486598033000,NE,niger,14.303682999999999,5.072510000000000,"142214",195100.000,0.000000000000000,0.000000000000000,
Tajaé,Illéla,Tahoua,1.089650524670000,0.052110673515500,NE,niger,14.225364000000001,5.322530000000000,"78080",62240.000,0.000000000000000,0.000000000000000,
Garhanga,Keita,Tahoua,1.309517021390000,0.059379173444800,NE,niger,14.602152999999999,5.746062000000000,"69712",70780.000,0.000000000000000,1.000000000000000,
Ibohamane,Keita,Tahoua,1.916125746150000,0.112470127614000,NE,niger,14.868296000000001,6.007248000000000,"88724",133900.000,0.000000000000000,0.000000000000000,
Keita,Keita,Tahoua,1.574584955660000,0.060317888798900,NE,niger,14.995251000000000,5.747466000000000,"67304",71810.000,0.000000000000000,0.000000000000000,
Tamaské,Keita,Tahoua,1.420022238070000,0.069000905411800,NE,niger,14.562582000000001,5.554462000000000,"111358",82240.000,0.000000000000000,0.000000000000000,
Azarori,Madaoua,Tahoua,0.684397376577000,0.017028790045700,NE,niger,14.171179000000000,5.907822000000000,"18582",20340.000,0.000000000000000,0.000000000000000,
Bangui,Madaoua,Tahoua,1.498738475010000,0.107347677680000,NE,niger,13.837229000000001,6.156537000000000,"140446",128300.000,0.000000000000000,0.000000000000000,
Galma Koudawatché,Madaoua,Tahoua,0.741319488217000,0.028912471600300,NE,niger,14.069850000000001,5.802631000000000,"57255",34550.000,0.000000000000000,0.000000000000000,
Madaoua,Madaoua,Tahoua,1.213868783980000,0.065047593642500,NE,niger,14.141845999999999,6.099590000000000,"127254",77710.000,1.000000000000000,0.000000000000000,"1"
Ourno,Madaoua,Tahoua,1.535614153130000,0.099891629115800,NE,niger,14.128323000000000,6.376671000000000,"98769",119300.000,0.000000000000000,0.000000000000000,
Sabon Guida,Madaoua,Tahoua,0.989219174764000,0.058128685299900,NE,niger,13.871290999999999,5.881266000000000,"103232",69540.000,0.000000000000000,0.000000000000000,
Doguerawa,Malbaza,Tahoua,1.188939656890000,0.062789653764400,NE,niger,13.948866000000001,5.645467000000000,"117975",75060.000,0.000000000000000,0.000000000000000,
Malbaza,Malbaza,Tahoua,1.064381394440000,0.059064860505100,NE,niger,14.070077000000000,5.473955000000000,"114432",70580.000,0.000000000000000,0.000000000000000,
Affala,Tahoua,Tahoua,2.621642537480000,0.167472029316000,NE,niger,15.238747999999999,5.162700000000000,"68225",199100.000,0.000000000000000,0.000000000000000,
Bambeye,Tahoua,Tahoua,2.444504536910000,0.223234000499000,NE,niger,14.678708000000000,4.970757000000000,"112962",266000.000,0.000000000000000,0.000000000000000,
Barmou,Tahoua,Tahoua,1.317188526340000,0.067117493612800,NE,niger,15.081583000000000,5.451132000000000,"43856",79840.000,0.000000000000000,0.000000000000000,
Kalfou,Tahoua,Tahoua,1.434037333720000,0.091529842412900,NE,niger,14.803333000000000,5.478273000000000,"111274",109000.000,0.000000000000000,0.000000000000000,
Takanamat,Tahoua,Tahoua,2.164170919160000,0.148034363265000,NE,niger,15.156347999999999,4.777554000000000,"44049",176100.000,0.000000000000000,0.000000000000000,
Tebaram,Tahoua,Tahoua,2.834791845660000,0.276963528209000,NE,niger,14.938198000000000,4.359359000000002,"52293",329700.000,0.000000000000000,0.000000000000000,
Tassara,Tassara,Tahoua,8.037722030950000,2.500091293610000,NE,niger,17.010988999999999,4.961028000000000,"24457",2940900.000,0.000000000000000,0.000000000000000,
Kao,Tchintabaraden,Tahoua,2.426331654670000,0.296177639299000,NE,niger,15.488890000000000,5.493200000000000,"65197",351600.000,0.000000000000000,0.000000000000000,
Tchintabaraden,Tchintabaraden,Tahoua,4.036673640290000,0.629873644561000,NE,niger,16.111325000000001,5.687756000000000,"79889",745500.000,0.000000000000000,0.000000000000000,
Tillia,Tillia,Tahoua,5.209353926140000,1.485528921430000,NE,niger,15.912766000000000,4.522665000000000,"38994",1763000.000,0.000000000000000,0.000000000000000,
Tahoua I,Ville de Tahoua,Tahoua,0.938778584901000,0.035454768669000,NE,niger,14.892706000000000,5.167107000000000,"53569",42210.000,1.000000000000000,0.000000000000000,"0"
Tahoua II,Ville de Tahoua,Tahoua,0.911548889750000,0.027913147194700,NE,niger,14.913940999999999,5.311367000000000,"95929",33230.000,8.000000000000000,2.000000000000000,"5"
Abala,Abala,Tillabéri,4.420732676340000,0.604311993458000,NE,niger,15.036146000000000,3.378341000000000,"75821",686300.000,0.000000000000000,0.000000000000000,
Sanam,Abala,Tillabéri,3.557287591870000,0.467898110952000,NE,niger,14.870322000000000,3.926857000000000,"68466",553100.000,0.000000000000000,0.000000000000000,
Ayerou,Ayerou,Tillabéri,2.385855907720000,0.105931269947000,NE,niger,14.774888000000001,0.959122000000000,"33527",126200.000,0.000000000000000,0.000000000000000,
Inatès,Ayerou,Tillabéri,2.572576248780000,0.149262623753000,NE,niger,15.143601000000000,1.374631000000000,"23503",177600.000,0.000000000000000,0.000000000000000,
Tagazar,Balleyara,Tillabéri,1.679107797230000,0.116923334086000,NE,niger,13.721398000000001,2.908326000000000,"107134",139900.000,0.000000000000000,0.000000000000000,
Banibangou,Banibangou,Tillabéri,3.581021040770000,0.541944843945000,NE,niger,15.102031000000000,2.480053000000000,"66949",644900.000,0.000000000000000,0.000000000000000,
Bankilaré,Bankilaré,Tillabéri,2.296667520520000,0.119569983024000,NE,niger,14.585762000000001,0.723323000000000,"84893",143300.000,0.000000000000000,0.000000000000000,
Filingué,Filingué,Tillabéri,3.198954400750000,0.370598506200000,NE,niger,14.498627000000001,3.083888000000000,"92097",442000.000,0.000000000000000,0.000000000000000,
Imanan,Filingué,Tillabéri,1.293723088860000,0.053659716689000,NE,niger,14.037079000000000,3.172877000000000,"38783",64130.000,0.000000000000000,0.000000000000000,
Kourfeye Centre,Filingué,Tillabéri,2.839689994060000,0.198147178990000,NE,niger,14.239300999999999,3.592781000000000,"66855",236600.000,0.000000000000000,0.000000000000000,
Tondikandia,Filingué,Tillabéri,3.601006443830000,0.254349019415000,NE,niger,14.017037000000000,2.898337000000000,"108991",304000.000,0.000000000000000,0.000000000000000,
Dargol,Gothèye,Tillabéri,3.547356790840000,0.200068470171000,NE,niger,13.992120999999999,1.223670000000000,"147779",239000.000,0.000000000000000,0.000000000000000,
Gothèye,Gothèye,Tillabéri,2.615226611730000,0.144041658335000,NE,niger,13.526464000000001,1.181438000000000,"93264",170300.000,0.000000000000000,0.000000000000000,
Bitinkodji,Kollo,Tillabéri,1.427100166660000,0.058635567273900,NE,niger,13.323689999999999,1.973828000000000,"29067",70270.000,0.000000000000000,0.000000000000000,
Diantchandou,Kollo,Tillabéri,1.379962912040000,0.082916880304900,NE,niger,13.519093000000000,2.739882000000000,"37059",99300.000,0.000000000000000,0.000000000000000,
Hamdallaye,Kollo,Tillabéri,1.949405902850000,0.147823616872000,NE,niger,13.730032000000000,2.383512000000000,"57002",176900.000,0.000000000000000,0.000000000000000,
Karma,Kollo,Tillabéri,1.521837243510000,0.097019492221800,NE,niger,13.739877000000000,1.931467000000000,"88224",116100.000,0.000000000000000,0.000000000000000,
Kirtachi,Kollo,Tillabéri,1.709926202800000,0.093224579141900,NE,niger,12.904303000000001,2.497361000000000,"39693",112000.000,0.000000000000000,0.000000000000000,
Kollo,Kollo,Tillabéri,0.969677955724000,0.033139524978900,NE,niger,13.219271000000001,2.427937000000000,"32829",39730.000,0.000000000000000,0.000000000000000,
Kouré,Kollo,Tillabéri,1.597383391430000,0.077997952562500,NE,niger,13.305762000000000,2.585070000000000,"46249",93480.000,0.000000000000000,0.000000000000000,
Liboré,Kollo,Tillabéri,0.717606748357000,0.013463599586600,NE,niger,13.514044000000000,2.249866000000000,"26243",16130.000,0.000000000000000,0.000000000000000,
N'Dounga,Kollo,Tillabéri,0.658686544833000,0.022820264071900,NE,niger,13.427804000000000,2.305371000000000,"22341",27340.000,0.000000000000000,0.000000000000000,
Namaro,Kollo,Tillabéri,1.434288682690000,0.084024930378500,NE,niger,13.557060000000000,1.800591000000000,"55094",100600.000,0.000000000000000,0.000000000000000,
Youri,Kollo,Tillabéri,0.894251950185000,0.049571940160500,NE,niger,13.266007999999999,2.181607000000000,"38714",63530.000,0.000000000000000,0.000000000000000,
Dingazi,Ouallam,Tillabéri,3.224123844800000,0.275714354599000,NE,niger,14.435644999999999,2.598889000000000,"44486",328900.000,0.000000000000000,0.000000000000000,
Ouallam,Ouallam,Tillabéri,2.395110969100000,0.140587388529000,NE,niger,14.209315999999999,1.892364000000000,"68191",167900.000,0.000000000000000,0.000000000000000,
Simiri,Ouallam,Tillabéri,2.341430390530000,0.208168358818000,NE,niger,14.046913999999999,2.209468000000000,"103057",248800.000,0.000000000000000,0.000000000000000,
Tondikiwindi,Ouallam,Tillabéri,3.795275937890000,0.587235848926000,NE,niger,14.710383000000000,1.887365000000000,"111490",699400.000,1.000000000000000,0.000000000000000,"0"
Ouro Guéladjo,Say,Tillabéri,1.637923853340000,0.071273514711600,NE,niger,13.048501000000000,1.990375000000000,"27553",85380.000,0.000000000000000,0.000000000000000,
Say,Say,Tillabéri,1.255152142330000,0.054445812532900,NE,niger,13.096235999999999,2.293638000000000,"58290",65320.000,0.000000000000000,0.000000000000000,
Tamou,Say,Tillabéri,4.635033150300000,0.406980356622000,NE,niger,12.582583000000000,2.363763000000000,"89782",488700.000,0.000000000000000,0.000000000000000,
Diagourou,Téra,Tillabéri,2.879992808760000,0.105857458262000,NE,niger,13.865698000000000,0.650123000000000,"61472",127100.000,0.000000000000000,0.000000000000000,
Gorouol,Téra,Tillabéri,3.082076299570000,0.293253809900000,NE,niger,14.742604000000000,0.445120000000000,"66276",343700.000,1.000000000000000,0.000000000000000,"1"
Kokorou,Téra,Tillabéri,2.414720018380000,0.182310754368000,NE,niger,14.267626000000000,0.898029000000000,"96218",217700.000,0.000000000000000,0.000000000000000,
Méhana,Téra,Tillabéri,0.918472522327000,0.034491919003500,NE,niger,14.392052000000000,1.062525000000000,"40593",41150.000,0.000000000000000,0.000000000000000,
Téra,Téra,Tillabéri,2.507641337390000,0.173452547417000,NE,niger,14.115349999999999,0.565050000000000,"71648",207100.000,1.000000000000000,0.000000000000000,"1"
Anzourou,Tillabéri,Tillabéri,1.823921783630000,0.141606598417000,NE,niger,14.589053000000000,1.404297000000000,"28878",168800.000,0.000000000000000,0.000000000000000,
Bibiyergou,Tillabéri,Tillabéri,0.392307542462000,0.006342584263720,NE,niger,14.443771999999999,1.222912000000000,"1853",7567.000,0.000000000000000,0.000000000000000,
Dessa,Tillabéri,Tillabéri,1.260870947780000,0.042581097282400,NE,niger,14.563029999999999,1.092671000000000,"32332",50770.000,0.000000000000000,0.000000000000000,
Kourteye,Tillabéri,Tillabéri,1.622146613680000,0.106415901406000,NE,niger,13.954745000000001,1.676828000000000,"61670",127200.000,0.000000000000000,0.000000000000000,
Sakoïra,Tillabéri,Tillabéri,1.657100133420000,0.058992905059400,NE,niger,14.351603000000001,1.424556000000000,"26776",70400.000,0.000000000000000,0.000000000000000,
Sinder,Tillabéri,Tillabéri,0.932320507536000,0.013389633969200,NE,niger,14.255789000000000,1.361502000000000,"28165",15980.000,0.000000000000000,0.000000000000000,
Tillabéri,Tillabéri,Tillabéri,1.634536412330000,0.061068474825900,NE,niger,14.199173000000000,1.615644000000000,"47678",72920.000,4.000000000000000,0.000000000000000,"1"
Makalondi,Torodi,Tillabéri,1.282689867310000,0.066673431986600,NE,niger,12.770424000000000,1.637990000000000,"73271",122600.000,0.000000000000000,0.000000000000000,
Torodi,Torodi,Tillabéri,3.500662182820000,0.444722644222000,NE,niger,13.220015999999999,1.508262000000000,"109342",564300.000,0.000000000000000,0.000000000000000,
Tarka,Belbedji,Zinder,4.217731705090001,0.771146993994000,NE,niger,15.150978000000000,7.811391000000000,"96452",917300.000,0.000000000000000,0.000000000000000,
Albarkaram,Damagaram Takaya,Zinder,0.772199966744000,0.017193313684900,NE,niger,14.096729000000000,9.279000999999999,"17619",20550.000,0.000000000000000,0.000000000000000,
Damagaram Takaya,Damagaram Takaya,Zinder,3.312972828530000,0.152821786825000,NE,niger,14.206177000000000,9.474009000000001,"61580",182600.000,0.000000000000000,0.000000000000000,
Guidimouni,Damagaram Takaya,Zinder,2.270900720220000,0.079762931114900,NE,niger,13.726520000000001,9.581011000000000,"69587",95420.000,0.000000000000000,0.000000000000000,
Mazamni,Damagaram Takaya,Zinder,0.639544217404000,0.010081028578900,NE,niger,13.943854000000000,9.413646000000000,"22183",12050.000,0.000000000000000,0.000000000000000,
Moa,Damagaram Takaya,Zinder,1.218461053930000,0.078954283070400,NE,niger,14.151649000000001,9.804161000000001,"26632",94290.000,0.000000000000000,0.000000000000000,
Wamé,Damagaram Takaya,Zinder,1.467668353050000,0.094836220110400,NE,niger,14.247299000000000,9.175380000000001,"43568",113200.000,0.000000000000000,0.000000000000000,
Dogo-Dogo,Dungass,Zinder,1.189235429430000,0.043454149669200,NE,niger,12.902908999999999,9.400976999999999,"65544",52160.000,0.000000000000000,0.000000000000000,
Dungass,Dungass,Zinder,1.884995618610000,0.118035742225000,NE,niger,13.110590000000000,9.275657000000001,"127757",141600.000,0.000000000000000,0.000000000000000,
Gouchi,Dungass,Zinder,1.610482912790000,0.102595846358000,NE,niger,13.266835000000000,9.611397000000000,"71612",123000.000,0.000000000000000,0.000000000000000,
Malawa,Dungass,Zinder,1.442448998090000,0.093366602334300,NE,niger,13.000787000000001,9.673703000000000,"88954",112100.000,0.000000000000000,0.000000000000000,
Alakoss,Gouré,Zinder,2.031929724490000,0.264660529787000,NE,niger,14.622615000000000,9.656651999999999,"19199",315200.000,0.000000000000000,0.000000000000000,
Bouné,Gouré,Zinder,3.121774803300000,0.324479832835000,NE,niger,13.410894000000001,10.106812000000000,"74513",388900.000,0.000000000000000,0.000000000000000,
Gamou,Gouré,Zinder,1.125897798370000,0.045248085725300,NE,niger,14.346579000000000,9.879922000000001,"23218",54010.000,0.000000000000000,0.000000000000000,
Gouré,Gouré,Zinder,3.238046958790000,0.350522712000000,NE,niger,13.803971000000001,10.357628999999999,"73732",419300.000,0.000000000000000,0.000000000000000,
Guidiguir,Gouré,Zinder,2.166024632770000,0.182663245763000,NE,niger,13.825486000000000,9.886338000000000,"62731",218500.000,0.000000000000000,0.000000000000000,
Kellé,Gouré,Zinder,3.638979784860000,0.566922265852000,NE,niger,14.307242000000000,10.321970000000000,"74425",676800.000,0.000000000000000,0.000000000000000,
Dan Barto,Kantché,Zinder,0.595406410219000,0.016504493090900,NE,niger,13.236647000000000,8.355157000000000,"40900",19800.000,0.000000000000000,0.000000000000000,
Daouché,Kantché,Zinder,0.552801749579000,0.012963555744000,NE,niger,13.471890000000000,8.394629999999999,"37754",15530.000,0.000000000000000,0.000000000000000,
Doungou,Kantché,Zinder,0.688961842742000,0.020159646843600,NE,niger,13.427174000000001,8.733235000000002,"39031",24150.000,0.000000000000000,0.000000000000000,
Ichirnawa,Kantché,Zinder,0.934832386140000,0.033050525981000,NE,niger,13.584908000000000,8.593964000000000,"42582",39580.000,0.000000000000000,0.000000000000000,
Kantché,Kantché,Zinder,0.822023928154000,0.027504580087400,NE,niger,13.577612000000000,8.450127999999999,"56468",32930.000,0.000000000000000,0.000000000000000,
Kourni,Kantché,Zinder,0.473346345312000,0.013357281638400,NE,niger,13.251232000000000,8.473556000000000,"28872",16010.000,0.000000000000000,0.000000000000000,
Matamey,Kantché,Zinder,0.730270939807000,0.021491847968400,NE,niger,13.400191000000000,8.529028000000000,"64988",25750.000,1.000000000000000,0.000000000000000,"1"
Tsaouni,Kantché,Zinder,0.801157817804000,0.014339098710900,NE,niger,13.359565999999999,8.448848000000000,"37854",17190.000,0.000000000000000,0.000000000000000,
